"num_codigo";"num_codigo_exec";"num_codigo_liqu";"nom_orgao_orcamento_exec"
"2024.3.22.22101.406.6903.600046.6";"2024.3.22.22101.406.6903.600046.6";"2024.5223155.22101.0.600046.406.6903.62306.6";"Secretaria de Cultura"
"2024.3.30.30101.426.3289.600063.6";"2024.3.30.30101.426.3289.600063.6";"2024.5232477.30101.0.600063.426.3289.91323.6";"Secretaria de Promoção da Igualdade Racial e dos Povos e Comunidades Tradicionais"
"2025.3.11.11101.425.7744.600064.6";"2025.3.11.11101.425.7744.600064.6";"2025.5668686.11101.38.600064.425.7744.91398.6";"Secretaria da Educação"
"2025.3.18.18101.417.1399.600056.6";"2025.3.18.18101.417.1399.600056.6";"2025.5675441.18401.1.600056.417.1399.90187.6";"Secretaria de Desenvolvimento Rural"
"2025.3.18.18401.417.1399.600042.6";"2025.3.18.18401.417.1399.600042.6";"2025.5678415.18401.0.600042.417.1399.90193.6";"Secretaria de Desenvolvimento Rural"
"2025.3.21.21301.414.1009.600013.6";"2025.3.21.21301.414.1009.600013.6";"2025.5674975.21301.0.600013.414.1009.90215.6";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2025.3.21.21301.414.1009.600029.6";"2025.3.21.21301.414.1009.600029.6";"2025.5668942.21301.1.600029.414.1009.90228.6";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2025.3.26.26401.419.1162.600056.6";"2025.3.26.26401.419.1162.600056.6";"2025.5673219.26401.0.600056.419.1162.90187.6";"Secretaria de Desenvolvimento Urbano"
"2025.3.26.26401.419.5183.600052.6";"2025.3.26.26401.419.5183.600052.6";"2025.5681170.26401.0.600052.419.5183.90197.6";"Secretaria de Desenvolvimento Urbano"
"2025.3.38.38101.400.2170.600065.6";"2025.3.38.38101.400.2170.600065.6";"2025.5679869.38101.0.600065.400.2170.91466.6";"Secretaria de Justiça e Direitos Humanos"
"2026.3.26.26101.419.1162.600006.6";"2026.3.26.26101.419.1162.600006.6";"2026.6190829.26101.4.600006.419.1162.97031.6";"Secretaria de Desenvolvimento Urbano"
"2026.3.32.32802.411.5893.600170.6";"2026.3.32.32802.411.5893.600170.6";"2026.6188283.32802.0.600170.411.5893.97930.6";"Secretaria de Turismo"
"2026.3.38.38101.400.2170.600066.6";"2026.3.38.38101.400.2170.600066.6";"2026.6193808.38101.0.600066.400.2170.95354.6";"Secretaria de Justiça e Direitos Humanos"
"2026.3.80.80102.900.8070.600031.6";"2026.3.80.80102.900.8070.600031.6";"2026.6187137.80102.0.600031.900.8070.97023.6";"Encargos Gerais do Estado"
"2025.3.26.26101.419.1162.600042.6";"2025.3.26.26401.419.1162.600042.6";"2025.5669675.26101.4.600042.419.1162.90193.6";"Secretaria de Desenvolvimento Urbano"
"2021.3.11.11201.306.7536.600016.6";"2021.3.11.11201.306.7536.600016.6";"2021.4234084.11201.0.600016.306.7536.51521.6";"Secretaria da Educação"
"2022.3.18.18401.304.1399.600028.6";"2022.3.18.18401.304.1399.600028.6";"2022.4588623.18401.0.600028.304.1399.57106.6";"Secretaria de Desenvolvimento Rural"
"2022.3.34.34101.311.5549.600003.6";"2022.3.34.34101.311.5549.600003.6";"2022.4576491.34101.0.600003.311.5549.51872.6";"Secretaria de Políticas para as Mulheres"
"2023.3.38.38101.300.2170.600025.6";"2023.3.38.38101.300.2170.600025.6";"2023.4939397.38101.0.600025.300.2170.57298.6";"Secretaria de Justiça e Direitos Humanos"
"2024.3.10.10501.417.5916.600036.6";"2024.3.10.10501.417.5916.600036.6";"2024.5220993.10501.1.600036.417.5916.61619.6";"Secretaria da Agricultura, Pecuária, Irrigação, Pesca e Aquicultura"
"2024.3.11.11301.424.4048.600059.6";"2024.3.11.11301.424.4048.600059.6";"2024.5226240.11301.0.600059.424.4048.91326.6";"Secretaria da Educação"
"2024.3.15.15101.409.2059.600046.6";"2024.3.15.15101.409.2059.600046.6";"2024.5659040.15101.1.600046.409.2059.62306.6";"Secretaria de Desenvolvimento Econômico"
"2024.3.18.18101.416.7289.600034.6";"2024.3.18.18101.416.7289.600034.6";"2024.5212423.18101.3.600034.416.7289.61650.6";"Secretaria de Desenvolvimento Rural"
"2025.3.11.11301.424.2443.600047.6";"2025.3.11.11301.424.2443.600047.6";"2025.5673575.11301.0.600047.424.2443.90183.6";"Secretaria da Educação"
"2025.3.11.11301.424.2443.600047.6";"2025.3.11.11301.424.2443.600047.6";"2025.5675155.11301.5.600047.424.2443.90183.6";"Secretaria da Educação"
"2025.3.11.11301.424.2443.600047.6";"2025.3.11.11301.424.2443.600047.6";"2025.5675156.11301.5.600047.424.2443.90183.6";"Secretaria da Educação"
"2025.3.18.18101.416.7289.600034.6";"2025.3.18.18101.416.7289.600034.6";"2025.5669262.18101.3.600034.416.7289.90232.6";"Secretaria de Desenvolvimento Rural"
"2025.3.18.18401.417.1399.600038.6";"2025.3.18.18401.417.1399.600038.6";"2025.5678417.18401.0.600038.417.1399.90234.6";"Secretaria de Desenvolvimento Rural"
"2025.3.22.22101.406.7980.600071.6";"2025.3.22.22101.406.7980.600071.6";"2025.5668575.22101.1.600071.406.7980.91375.6";"Secretaria de Cultura"
"2025.3.39.39101.403.5445.600038.6";"2025.3.39.39101.403.5445.600038.6";"2025.5671059.39101.0.600038.403.5445.90234.6";"Secretaria de Assistência e Desenvolvimento Social"
"2025.3.80.80102.900.8070.600061.6";"2025.3.80.80102.900.8070.600061.6";"2025.5665600.80102.0.600061.900.8070.91454.6";"Encargos Gerais do Estado"
"2026.3.11.11301.424.4048.600059.6";"2026.3.11.11301.424.4048.600059.6";"2026.6192956.11301.16.600059.424.4048.95494.6";"Secretaria da Educação"
"2025.3.22.22101.406.2314.600046.6";"2025.3.22.22201.406.2314.600046.6";"2025.5676837.22101.1.600046.406.2314.90188.6";"Secretaria de Cultura"
"2021.3.18.18401.312.5040.600013.6";"2021.3.18.18401.312.5040.600013.6";"2021.4233898.18401.0.600013.312.5040.51518.6";"Secretaria de Desenvolvimento Rural"
"2022.3.18.18401.304.1399.600010.6";"2022.3.18.18401.304.1399.600010.6";"2022.4575602.18401.1.600010.304.1399.51879.6";"Secretaria de Desenvolvimento Rural"
"2022.3.18.18401.304.1399.600025.6";"2022.3.18.18401.304.1399.600025.6";"2022.4588619.18401.1.600025.304.1399.57103.6";"Secretaria de Desenvolvimento Rural"
"2022.3.21.21301.305.7974.600003.6";"2022.3.21.21301.305.7974.600003.6";"2022.4575408.21301.0.600003.305.7974.51872.6";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2022.3.9.9801.315.1340.600023.6";"2022.3.9.9801.315.1340.600023.6";"2022.4578456.9801.0.600023.315.1340.51949.6";"Secretaria da Administração"
"2023.3.22.22101.302.2314.600036.6";"2023.3.22.22101.302.2314.600036.6";"2023.4931572.22101.0.600036.302.2314.57254.6";"Secretaria de Cultura"
"2023.3.28.28101.301.7917.600036.6";"2023.3.28.28101.301.7917.600036.6";"2023.4932899.28101.1.600036.301.7917.57254.6";"Secretaria de Ciência, Tecnologia e Inovação"
"2024.3.11.11301.424.4048.600059.6";"2024.3.11.11301.424.4048.600059.6";"2024.5226243.11301.1.600059.424.4048.91326.6";"Secretaria da Educação"
"2025.3.11.11301.424.2443.600146.6";"2025.3.11.11301.424.2443.600146.6";"2025.6179253.11301.0.600146.424.2443.97707.6";"Secretaria da Educação"
"2025.3.21.21101.413.5917.600006.6";"2025.3.21.21101.413.5917.600006.6";"2025.5671096.21101.0.600006.413.5917.90208.6";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2026.3.10.10101.417.7244.600104.6";"2026.3.10.10101.417.7244.600104.6";"2026.6189061.10101.1.600104.417.7244.97604.6";"Secretaria da Agricultura, Pecuária, Irrigação, Pesca e Aquicultura"
"2026.3.10.10501.417.6608.600065.6";"2026.3.10.10501.417.6608.600065.6";"2026.6190526.10501.0.600065.417.6608.95382.6";"Secretaria da Agricultura, Pecuária, Irrigação, Pesca e Aquicultura"
"2026.3.21.21101.413.6672.600097.6";"2026.3.21.21101.413.6672.600097.6";"2026.6191676.21101.7.600097.413.6672.97590.6";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2026.3.80.80102.900.8070.600046.6";"2026.3.80.80102.900.8070.600046.6";"2026.6187176.80102.0.600046.900.8070.97011.6";"Encargos Gerais do Estado"
"2025.3.22.22101.406.2314.600065.6";"2025.3.22.22201.406.2314.600065.6";"2025.5677011.22101.1.600065.406.2314.91466.6";"Secretaria de Cultura"
"2021.3.24.24801.309.7911.600006.6";"2021.3.24.24801.309.7911.600006.6";"2021.4563695.24801.1.600006.309.7911.51511.6";"Secretaria de Infraestrutura"
"2022.3.11.11101.306.7744.600020.6";"2022.3.11.11101.306.7744.600020.6";"2022.4582453.11101.38.600020.306.7744.51889.6";"Secretaria da Educação"
"2022.3.21.21301.314.4565.600000.6";"2022.3.21.21301.314.4565.600000.6";"2022.4923477.21301.0.600000.314.4565.51324.6";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2023.3.21.21301.305.1009.600029.6";"2023.3.21.21301.305.1009.600029.6";"2023.4937832.21301.1.600029.305.1009.57244.6";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2023.3.80.80102.900.8070.600053.6";"2023.3.80.80102.900.8070.600053.6";"2023.4952611.80102.0.600053.900.8070.62127.6";"Encargos Gerais do Estado"
"2024.3.38.38101.400.2170.600046.6";"2024.3.38.38101.400.2170.600046.6";"2024.5207989.38101.3.600046.400.2170.62306.6";"Secretaria de Justiça e Direitos Humanos"
"2025.3.18.18401.417.1399.600033.6";"2025.3.18.18401.417.1399.600033.6";"2025.5669854.18401.0.600033.417.1399.90231.6";"Secretaria de Desenvolvimento Rural"
"2025.3.18.18401.417.1399.600038.6";"2025.3.18.18401.417.1399.600038.6";"2025.5673250.18401.1.600038.417.1399.90234.6";"Secretaria de Desenvolvimento Rural"
"2025.3.21.21101.413.5917.600027.6";"2025.3.21.21101.413.5917.600027.6";"2025.5669030.21101.0.600027.413.5917.90227.6";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2025.3.22.22202.406.7980.600046.6";"2025.3.22.22202.406.7980.600046.6";"2025.5675488.22202.1.600046.406.7980.90188.6";"Secretaria de Cultura"
"2025.3.80.80102.900.8070.600031.6";"2025.3.80.80102.900.8070.600031.6";"2025.5665780.80102.0.600031.900.8070.90200.6";"Encargos Gerais do Estado"
"2026.3.18.18101.417.1399.600155.6";"2026.3.18.18101.417.1399.600155.6";"2026.6196467.18101.0.600155.417.1399.97932.6";"Secretaria de Desenvolvimento Rural"
"2026.3.18.18101.417.1399.600157.6";"2026.3.18.18101.417.1399.600157.6";"2026.6196643.18101.3.600157.417.1399.97923.6";"Secretaria de Desenvolvimento Rural"
"2026.3.21.21101.413.5917.600058.6";"2026.3.21.21101.413.5917.600058.6";"2026.6191577.21101.0.600058.413.5917.95377.6";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2026.3.21.21101.446.7850.600058.6";"2026.3.21.21101.446.7850.600058.6";"2026.6191641.21101.0.600058.446.7850.95377.6";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2026.3.26.26101.419.5183.600042.6";"2026.3.26.26401.419.5183.600042.6";"2026.6194628.26401.2.600042.419.5183.97016.6";"Secretaria de Desenvolvimento Urbano"
"2020.3.26.26101.305.1162.600000.6";"2020.3.26.26101.305.1162.600000.6";"2020.3893457.26101.0.600000.305.1162.46263.6";"Secretaria de Desenvolvimento Urbano"
"2020.3.80.80102.900.8070.600002.6";"2020.3.80.80102.900.8070.600002.6";"2020.3892132.80102.0.600002.900.8070.46265.6";"Encargos Gerais do Estado"
"2021.3.21.21301.305.7882.600013.6";"2021.3.21.21301.305.7882.600013.6";"2021.4234481.21301.0.600013.305.7882.51518.6";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2021.3.80.80102.900.8070.600014.6";"2021.3.80.80102.900.8070.600014.6";"2021.4233212.80102.0.600014.900.8070.51519.6";"Encargos Gerais do Estado"
"2022.3.12.12201.300.4365.600002.6";"2022.3.12.12201.300.4365.600002.6";"2022.4583292.12201.0.600002.300.4365.46893.6";"Secretaria de Justiça, Direitos Humanos e Desenvolvimento Social"
"2022.3.20.20102.314.7877.600002.6";"2022.3.20.20102.314.7877.600002.6";"2022.4576221.20102.0.600002.314.7877.46893.6";"Secretaria da Segurança Pública"
"2022.3.34.34101.311.5549.600003.6";"2022.3.34.34101.311.5549.600003.6";"2022.4576493.34101.0.600003.311.5549.51872.6";"Secretaria de Políticas para as Mulheres"
"2023.3.11.11303.306.7867.600027.6";"2023.3.11.11303.306.7867.600027.6";"2023.4944775.11303.0.600027.306.7867.57299.6";"Secretaria da Educação"
"2023.3.22.22301.302.7857.600007.6";"2023.3.22.22301.302.7857.600007.6";"2023.4931583.22301.0.600007.302.7857.55821.6";"Secretaria de Cultura"
"2023.3.38.38101.300.6953.600031.6";"2023.3.38.38101.300.6953.600031.6";"2023.5199123.38101.0.600031.300.6953.57303.6";"Secretaria de Justiça e Direitos Humanos"
"2023.3.38.38101.300.6953.600052.6";"2023.3.38.38101.300.6953.600052.6";"2023.5203750.38101.0.600052.300.6953.62133.6";"Secretaria de Justiça e Direitos Humanos"
"2023.3.80.80102.900.8070.600032.6";"2023.3.80.80102.900.8070.600032.6";"2023.4928756.80102.0.600032.900.8070.57250.6";"Encargos Gerais do Estado"
"2024.3.22.22101.406.2314.600046.6";"2024.3.22.22101.406.2314.600046.6";"2024.5215678.22101.1.600046.406.2314.62306.6";"Secretaria de Cultura"
"2025.3.18.18101.417.1399.600000.6";"2025.3.18.18101.417.1399.600000.6";"2025.5667664.18101.0.600000.417.1399.90202.6";"Secretaria de Desenvolvimento Rural"
"2025.3.20.20801.437.7877.600058.6";"2025.3.20.20801.437.7877.600058.6";"2025.5673379.20801.95.600058.437.7877.91461.6";"Secretaria da Segurança Pública"
"2025.3.26.26101.419.1162.600053.6";"2025.3.26.26101.419.1162.600053.6";"2025.5674236.26401.2.600053.419.1162.90185.6";"Secretaria de Desenvolvimento Urbano"
"2025.3.26.26401.419.1162.600075.6";"2025.3.26.26401.419.1162.600075.6";"2025.5673461.26401.1.600075.419.1162.91385.6";"Secretaria de Desenvolvimento Urbano"
"2025.3.32.32101.411.3701.600154.6";"2025.3.32.32101.411.3701.600154.6";"2025.6179141.32101.3.600154.411.3701.97715.6";"Secretaria de Turismo"
"2025.3.38.38101.400.4095.600005.6";"2025.3.38.38101.400.4095.600005.6";"2025.5683958.38101.0.600005.400.4095.90207.6";"Secretaria de Justiça e Direitos Humanos"
"2025.3.9.9801.442.1340.600064.6";"2025.3.9.9801.442.1340.600064.6";"2025.5668287.9801.0.600064.442.1340.91398.6";"Secretaria da Administração"
"2022.3.26.26101.305.1162.600000.6";"2022.3.26.26401.305.1162.600000.6";"2022.4580775.26401.2.600000.305.1162.51324.6";"Secretaria de Desenvolvimento Urbano"
"2021.3.12.12201.300.4365.600002.6";"2021.3.12.12201.300.4365.600002.6";"2021.4224316.12201.0.600002.300.4365.46524.6";"Secretaria de Justiça, Direitos Humanos e Desenvolvimento Social"
"2022.3.24.24801.309.7886.600006.6";"2022.3.24.24801.309.7886.600006.6";"2022.4575124.24801.1.600006.309.7886.51875.6";"Secretaria de Infraestrutura"
"2022.3.26.26101.305.1162.600036.6";"2022.3.26.26101.305.1162.600036.6";"2022.4922793.26101.0.600036.305.1162.57114.6";"Secretaria de Desenvolvimento Urbano"
"2022.3.26.26101.305.7135.600005.6";"2022.3.26.26101.305.7135.600005.6";"2022.4589392.26101.0.600005.305.7135.51874.6";"Secretaria de Desenvolvimento Urbano"
"2023.3.11.11301.306.4048.600009.6";"2023.3.11.11301.306.4048.600009.6";"2023.4940389.11301.16.600009.306.4048.55823.6";"Secretaria da Educação"
"2023.3.21.21301.308.5793.600009.6";"2023.3.21.21301.308.5793.600009.6";"2023.4936104.21301.1.600009.308.5793.55823.6";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2023.3.22.22101.302.2314.600028.6";"2023.3.22.22101.302.2314.600028.6";"2023.4947238.22101.0.600028.302.2314.57300.6";"Secretaria de Cultura"
"2024.3.21.21301.414.5793.600050.6";"2024.3.21.21301.414.5793.600050.6";"2024.5212550.21301.1.600050.414.5793.62310.6";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2024.3.32.32101.411.3701.600066.6";"2024.3.32.32101.411.3701.600066.6";"2024.5226219.32101.3.600066.411.3701.91331.6";"Secretaria de Turismo"
"2024.3.80.80102.900.8070.600023.6";"2024.3.80.80102.900.8070.600023.6";"2024.5208896.80102.0.600023.900.8070.61643.6";"Encargos Gerais do Estado"
"2025.3.10.10101.417.5916.600111.6";"2025.3.10.10101.417.5916.600111.6";"2025.6179709.10101.0.600111.417.5916.97619.6";"Secretaria da Agricultura, Pecuária, Irrigação, Pesca e Aquicultura"
"2025.3.21.21301.414.7882.600064.6";"2025.3.21.21301.414.7882.600064.6";"2025.5669384.21301.0.600064.414.7882.91398.6";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2026.3.26.26101.419.1162.600042.6";"2026.3.26.26101.419.1162.600042.6";"2026.6189796.26101.4.600042.419.1162.97016.6";"Secretaria de Desenvolvimento Urbano"
"2026.3.26.26101.419.1162.600049.6";"2026.3.26.26101.419.1162.600049.6";"2026.6190100.26101.0.600049.419.1162.97012.6";"Secretaria de Desenvolvimento Urbano"
"2026.3.32.32101.411.3701.600166.6";"2026.3.32.32101.411.3701.600166.6";"2026.6188777.32101.0.600166.411.3701.97860.6";"Secretaria de Turismo"
"2026.3.80.80102.900.8070.600063.6";"2026.3.80.80102.900.8070.600063.6";"2026.6187240.80102.0.600063.900.8070.95362.6";"Encargos Gerais do Estado"
"2021.3.11.11201.306.7536.600016.6";"2021.3.11.11201.306.7536.600016.6";"2021.4234085.11201.0.600016.306.7536.51521.6";"Secretaria da Educação"
"2022.3.18.18401.304.1399.600010.6";"2022.3.18.18401.304.1399.600010.6";"2022.4581480.18401.0.600010.304.1399.51879.6";"Secretaria de Desenvolvimento Rural"
"2022.3.18.18401.304.7838.600020.6";"2022.3.18.18401.304.7838.600020.6";"2022.4582392.18401.1.600020.304.7838.51810.6";"Secretaria de Desenvolvimento Rural"
"2023.3.26.26401.305.1162.600030.6";"2023.3.26.26401.305.1162.600030.6";"2023.4937680.26401.0.600030.305.1162.57246.6";"Secretaria de Desenvolvimento Urbano"
"2023.3.26.26401.305.1162.600038.6";"2023.3.26.26401.305.1162.600038.6";"2023.4946194.26401.1.600038.305.1162.57309.6";"Secretaria de Desenvolvimento Urbano"
"2023.3.80.80102.900.8070.600019.6";"2023.3.80.80102.900.8070.600019.6";"2023.4928738.80102.0.600019.900.8070.55833.6";"Encargos Gerais do Estado"
"2024.3.11.11301.424.2443.600047.6";"2024.3.11.11301.424.2443.600047.6";"2024.5216398.11301.0.600047.424.2443.62307.6";"Secretaria da Educação"
"2024.3.32.32802.411.5893.600053.6";"2024.3.32.32802.411.5893.600053.6";"2024.5216911.32802.1.600053.411.5893.62313.6";"Secretaria de Turismo"
"2024.3.34.34101.446.7850.600052.6";"2024.3.34.34101.446.7850.600052.6";"2024.5219398.34101.0.600052.446.7850.62312.6";"Secretaria de Políticas para as Mulheres"
"2025.3.22.22301.407.7052.600071.6";"2025.3.22.22301.407.7052.600071.6";"2025.5670353.22301.0.600071.407.7052.91375.6";"Secretaria de Cultura"
"2025.3.9.9801.442.1340.600064.6";"2025.3.9.9801.442.1340.600064.6";"2025.5668286.9801.1.600064.442.1340.91398.6";"Secretaria da Administração"
"2026.3.18.18101.446.7850.600063.6";"2026.3.18.18101.446.7850.600063.6";"2026.6193906.18101.1.600063.446.7850.95362.6";"Secretaria de Desenvolvimento Rural"
"2026.3.18.18401.417.1399.600073.6";"2026.3.18.18401.417.1399.600073.6";"2026.6188676.18401.1.600073.417.1399.97084.6";"Secretaria de Desenvolvimento Rural"
"2026.3.22.22101.408.7032.600005.6";"2026.3.22.22101.408.7032.600005.6";"2026.6190594.22101.0.600005.408.7032.97030.6";"Secretaria de Cultura"
"2026.3.26.26101.419.5183.600042.6";"2026.3.26.26101.419.5183.600042.6";"2026.6191458.26101.4.600042.419.5183.97016.6";"Secretaria de Desenvolvimento Urbano"
"2026.3.28.28101.405.5649.600043.6";"2026.3.28.28101.405.5649.600043.6";"2026.6189625.28101.0.600043.405.5649.95157.6";"Secretaria de Ciência, Tecnologia e Inovação"
"2026.3.32.32101.411.3701.600128.6";"2026.3.32.32101.411.3701.600128.6";"2026.6187578.32101.0.600128.411.3701.97686.6";"Secretaria de Turismo"
"2024.3.26.26101.419.1158.600020.6";"2024.3.26.26401.419.1158.600020.6";"2024.5225943.26101.4.600020.419.1158.61640.6";"Secretaria de Desenvolvimento Urbano"
"2021.3.10.10501.304.5916.600015.6";"2021.3.10.10501.304.5916.600015.6";"2021.4525029.10501.1.600015.304.5916.51520.6";"Secretaria da Agricultura, Pecuária, Irrigação, Pesca e Aquicultura"
"2021.3.18.18401.312.5040.600013.6";"2021.3.18.18401.312.5040.600013.6";"2021.4233897.18401.1.600013.312.5040.51518.6";"Secretaria de Desenvolvimento Rural"
"2022.3.10.10101.304.7385.600033.6";"2022.3.10.10101.304.7385.600033.6";"2022.4905280.10101.1.600033.304.7385.57111.6";"Secretaria da Agricultura, Pecuária, Irrigação, Pesca e Aquicultura"
"2022.3.11.11301.306.4048.600009.6";"2022.3.11.11301.306.4048.600009.6";"2022.4853351.11301.0.600009.306.4048.51878.6";"Secretaria da Educação"
"2022.3.21.21301.305.1009.600013.6";"2022.3.21.21301.305.1009.600013.6";"2022.4889050.21301.1.600013.305.1009.51882.6";"Secretaria do Trabalho, Emprego, Renda e Esporte"
"2022.3.80.80102.900.8070.600010.6";"2022.3.80.80102.900.8070.600010.6";"2022.4572073.80102.0.600010.900.8070.51879.6";"Encargos Gerais do Estado"
"2023.3.11.11302.306.7871.600009.6";"2023.3.11.11302.306.7871.600009.6";"2023.4938143.11302.0.600009.306.7871.55823.6";"Secretaria da Educação"
